,car_type,location,brand,model,version,year,fuel_type,transmission_type,distance_driven,price
1369,-,Hyderabad,Nissan,Terrano,XV Premium 110 PS Anniversary Edition,2014,Diesel,Manual,"1,43,000 kms",6 Lakh
1370,-,Hyderabad,Volkswagen,Jetta,1.6 Trendline,2010,Petrol,Manual,"90,000 kms",4.9 Lakh
1371,-,Hyderabad,Hyundai,i20,1.4 Sportz,2018,Diesel,Manual,"95,000 kms",6.99 Lakh
1372,-,Hyderabad,Honda,WR-V,i-DTEC VX,2018,Diesel,Manual,"70,499 kms",8.6 Lakh
1373,-,Hyderabad,Maruti,Swift Dzire,VXI,2020,Petrol,Manual,"9,200 kms",7.5 Lakh
1374,-,Hyderabad,Maruti,Swift Dzire,VXI,2008,Petrol,Manual,"89,000 kms",3.3 Lakh
1375,-,Hyderabad,Maruti,A-Star,Vxi,2009,Petrol,Manual,"82,175 kms",2.27 Lakh
1376,-,Hyderabad,Hyundai,Xcent,1.1 CRDi S Option,2014,Diesel,Manual,"69,380 kms",5.4 Lakh
1377,-,Hyderabad,Hyundai,Grand i10,1.2 CRDi Sportz Option,2017,Diesel,Manual,"30,946 kms",6.16 Lakh
1378,-,Hyderabad,Maruti,Alto 800,LXI BSIV,2019,Petrol,Manual,"50,259 kms",3.97 Lakh
1379,-,Hyderabad,Maruti,Alto 800,LXI,2015,Petrol,Manual,"32,462 kms",3.13 Lakh
1380,-,Hyderabad,Hyundai,i10,Sportz AT,2012,Petrol,Automatic,"57,001 kms",3.99 Lakh
1381,-,Hyderabad,Toyota,Innova,2.5 V Diesel 7-seater,2006,Diesel,Manual,"1,90,417 kms",5.6 Lakh
1382,-,Hyderabad,Maruti,Celerio,VXI,2017,Petrol,Manual,"50,000 kms",5.3 Lakh
1383,-,Hyderabad,Tata,Nano,Twist XT,2014,Petrol,Manual,"75,695 kms",1.65 Lakh
1384,-,Hyderabad,Maruti,Vitara Brezza,VDi Option,2016,Diesel,Manual,"89,208 kms",8.22 Lakh
1385,-,Hyderabad,Hyundai,Creta,1.6 CRDi AT SX Plus,2016,Diesel,Automatic,"61,000 kms",11.9 Lakh
1386,-,Hyderabad,Toyota,Fortuner,3.0 Diesel,2010,Diesel,Manual,"1,70,000 kms",12.7 Lakh
1387,-,Hyderabad,Ford,Figo,Diesel Titanium,2014,Diesel,Manual,"46,508 kms",4.89 Lakh
1388,-,Hyderabad,Hyundai,i20,1.2 Spotz,2017,Petrol,Manual,"46,640 kms",7.47 Lakh
1389,-,Hyderabad,Hyundai,Xcent,1.2 CRDi S,2018,Diesel,Manual,"19,541 kms",6.1 Lakh
1390,-,Hyderabad,Maruti,Alto 800,LXI BSIV,2019,Petrol,Manual,"50,259 kms",3.75 Lakh
1391,-,Hyderabad,Hyundai,i20,1.4 CRDi Sportz,2011,Diesel,Manual,"88,209 kms",3.65 Lakh
1392,-,Hyderabad,Hyundai,Grand i10,Asta 1.2,2010,Petrol,Manual,"72,392 kms",3.3 Lakh
1393,-,Hyderabad,Maruti,Alto K10,2010-2014 VXI,2012,Petrol,Manual,"55,230 kms",2.74 Lakh
1394,-,Hyderabad,Hyundai,i10,Asta,2013,Petrol,Manual,"72,000 kms",3.85 Lakh
1395,-,Hyderabad,Hyundai,Verna,1.6 SX CRDI (O) AT,2012,Diesel,Automatic,"1,14,323 kms",6.5 Lakh
1396,-,Hyderabad,Mercedes-Benz,E-Class,E250 Edition E,2014,Diesel,Automatic,"69,000 kms",21 Lakh
1397,-,Hyderabad,Hyundai,Grand i10,Era,2015,Petrol,Manual,"31,800 kms",4 Lakh
1398,-,Hyderabad,Maruti,Alto K10,2010-2014 VXI,2011,Petrol,Manual,"34,000 kms",2.6 Lakh
1399,-,Hyderabad,Maruti,Swift,VDI BSIV,2018,Diesel,Manual,"25,000 kms",7.5 Lakh
1400,-,Hyderabad,Mercedes-Benz,New C-Class,Progressive C 200,2018,Petrol,Automatic,"13,000 kms",39 Lakh
1401,-,Hyderabad,BMW,5 Series,520d Luxury Line,2018,Diesel,Automatic,"20,100 kms",47 Lakh
1402,-,Hyderabad,BMW,6 Series,GT 630d Luxury Line,2018,Diesel,Automatic,"13,500 kms",62 Lakh
1403,-,Hyderabad,Audi,TT,45 TFSI,2017,Petrol,Automatic,"4,000 kms",57 Lakh
1404,-,Hyderabad,Toyota,Fortuner,2.8 4WD AT,2018,Diesel,Automatic,"83,424 kms",32 Lakh
1405,-,Hyderabad,Maruti,Ciaz,VDi Plus SHVS,2016,Diesel,Manual,"72,280 kms",6.8 Lakh
1406,-,Hyderabad,Hyundai,i10,Sportz 1.1L,2016,Petrol,Manual,"61,241 kms",4.8 Lakh
1407,-,Hyderabad,Maruti,Swift,VXI BSIV,2015,Petrol,Manual,"73,593 kms",5 Lakh
1408,-,Hyderabad,Ford,Endeavour,2.2 Titanium AT 4X2,2016,Diesel,Automatic,"1,28,005 kms",23 Lakh
1409,-,Hyderabad,Honda,City,1.5 V MT,2009,Petrol,Manual,"78,000 kms",3.99 Lakh
1410,-,Hyderabad,Volvo,V90 Cross Country,D5 Inscription BSIV,2018,Diesel,Automatic,"56,000 kms",42.5 Lakh
1411,-,Hyderabad,Toyota,Corolla Altis,G,2011,Petrol,Manual,"66,000 kms",4.5 Lakh
1412,-,Hyderabad,Ford,Figo,Diesel Titanium,2013,Diesel,Manual,"55,000 kms",3.45 Lakh
1413,-,Hyderabad,Chevrolet,Beat,Diesel LT,2016,Diesel,Manual,"56,566 kms",3.75 Lakh
1414,-,Hyderabad,Chevrolet,Beat,Diesel LT,2011,Diesel,Manual,"91,000 kms",2.1 Lakh
1415,-,Hyderabad,Toyota,Innova,2.5 VX (Diesel) 8 Seater,2014,Diesel,Manual,"1,70,000 kms",11 Lakh
1416,-,Hyderabad,Kia,Sonet,1.5 GTX Plus Diesel,2020,Diesel,Manual,"21,000 kms",14.5 Lakh
1417,-,Hyderabad,Chevrolet,Beat,Diesel,2013,Diesel,Manual,"95,000 kms",2.3 Lakh
1418,-,Hyderabad,Maruti,A-Star,Lxi,2011,Petrol,Manual,"60,101 kms",2.25 Lakh
1419,-,Hyderabad,Audi,TT,45 TFSI,2017,Petrol,Automatic,"4,000 kms",57 Lakh
1420,-,Hyderabad,Toyota,Fortuner,2.8 4WD AT,2018,Diesel,Automatic,"83,424 kms",32 Lakh
1421,-,Hyderabad,Maruti,Ciaz,VDi Plus SHVS,2016,Diesel,Manual,"72,280 kms",6.8 Lakh
1422,-,Hyderabad,Hyundai,i10,Sportz 1.1L,2016,Petrol,Manual,"61,241 kms",4.8 Lakh
1423,-,Hyderabad,Maruti,Swift,VXI BSIV,2015,Petrol,Manual,"73,593 kms",5 Lakh
1424,-,Hyderabad,Ford,Endeavour,2.2 Titanium AT 4X2,2016,Diesel,Automatic,"1,28,005 kms",23 Lakh
1425,-,Hyderabad,Honda,Jazz,1.2 V i VTEC,2016,Petrol,Manual,"53,000 kms",5.65 Lakh
1426,-,Hyderabad,Maruti,Alto K10,VXI AGS Optional,2018,Petrol,Automatic,"18,600 kms",3.99 Lakh
1427,-,Hyderabad,Toyota,Yaris,VX BSIV,2018,Petrol,Manual,"13,400 kms",10.49 Lakh
1428,-,Hyderabad,Nissan,Sunny,XL CVT,2016,Petrol,Automatic,"43,800 kms",5.45 Lakh
1429,-,Hyderabad,Maruti,Swift Dzire,AMT VXI BS IV,2018,Petrol,Automatic,"30,100 kms",7.45 Lakh
1430,-,Hyderabad,BMW,X5,xDrive 30d Design Pure Experience 5 Seater,2016,Diesel,Automatic,"26,000 kms",55 Lakh
1431,-,Hyderabad,Maruti,Wagon R,VXI BS IV,2016,Petrol,Manual,"68,703 kms",3.9 Lakh
1432,-,Hyderabad,Toyota,Yaris,G CVT BSIV,2018,Petrol,Automatic,"23,000 kms",10.5 Lakh
1433,-,Hyderabad,Honda,Amaze,VX i-VTEC,2016,Petrol,Manual,"26,014 kms",5.6 Lakh
1434,-,Hyderabad,Toyota,Innova Crysta,2.8 GX AT BSIV,2017,Diesel,Automatic,"42,560 kms",18.5 Lakh
1435,-,Hyderabad,Hyundai,Creta,1.6 CRDi SX,2017,Diesel,Manual,"86,628 kms",9.5 Lakh
1436,-,Hyderabad,Maruti,Baleno,1.2 Delta,2017,Petrol,Manual,"13,000 kms",6.5 Lakh
1437,-,Hyderabad,BMW,X3,xDrive 20d Luxury Line,2018,Diesel,Automatic,"45,000 kms",49 Lakh
1438,-,Hyderabad,Mahindra,Bolero Power Plus,ZLX,2016,Diesel,Manual,"68,000 kms",6.9 Lakh
1439,-,Hyderabad,Jaguar,XF,2.2 Litre Luxury,2013,Diesel,Automatic,"78,000 kms",26 Lakh
1440,-,Hyderabad,Skoda,Rapid,1.6 MPI Style BSIV,2017,Petrol,Manual,"80,000 kms",8.25 Lakh
1441,-,Hyderabad,Mahindra,E Verito,D2,2018,Electric,Automatic,"52,950 kms",4.5 Lakh
1442,-,Hyderabad,Skoda,Laura,1.9 TDI AT Ambiente,2010,Diesel,Automatic,"92,000 kms",4.2 Lakh
1443,-,Hyderabad,Mercedes-Benz,New C-Class,Prime C 220d,2019,Diesel,Automatic,"59,000 kms",33.5 Lakh
1444,-,Hyderabad,Audi,A5,Sportback,2019,Diesel,Automatic,"9,000 kms",54 Lakh
1445,-,Hyderabad,Maruti,SX4 S Cross,DDiS 200 Zeta,2017,Diesel,Manual,"60,000 kms",8.99 Lakh
1446,-,Hyderabad,Mahindra,XUV500,W10 AWD,2016,Diesel,Manual,"83,595 kms",9.9 Lakh
1447,-,Hyderabad,Skoda,Octavia,Ambiente 1.9 TDI MT,2007,Diesel,Manual,"3,02,000 kms",2.45 Lakh
1448,-,Hyderabad,Honda,City,1.5 V MT,2010,Petrol,Manual,"84,935 kms",4.03 Lakh
1449,-,Hyderabad,Ford,Ikon,1.6 SXi,2004,Petrol,Manual,"90,000 kms",1.1 Lakh
1450,-,Hyderabad,Mahindra,XUV500,W9 1.99,2018,Diesel,Manual,"1,07,000 kms",13.25 Lakh
1451,-,Hyderabad,Maruti,Vitara Brezza,ZDi,2019,Diesel,Manual,"45,000 kms",10.7 Lakh
1452,-,Hyderabad,Volkswagen,Passat,Diesel Comfortline AT,2011,Diesel,Automatic,"1,05,000 kms",7.5 Lakh
1453,-,Hyderabad,Volkswagen,Polo,Diesel Comfortline 1.2L,2013,Diesel,Manual,"93,000 kms",5.25 Lakh
1454,-,Hyderabad,Toyota,Fortuner,3.0 Diesel,2011,Diesel,Manual,"85,000 kms",11.75 Lakh
1455,-,Hyderabad,Maruti,Swift Dzire,VDi,2017,Diesel,Manual,"83,936 kms",7 Lakh
1456,-,Hyderabad,Maruti,Swift Dzire,1.2 Vxi BSIV,2011,Petrol,Manual,"78,346 kms",3.6 Lakh
1457,-,Hyderabad,Nissan,Sunny,XV D,2017,Diesel,Manual,"41,100 kms",6.69 Lakh
1458,-,Hyderabad,Mahindra,Thar,4X4,2013,Diesel,Manual,"60,000 kms",5.4 Lakh
1459,-,Hyderabad,Maruti,Vitara Brezza,ZDi AMT,2018,Diesel,Automatic,"47,000 kms",10.5 Lakh
1460,-,Hyderabad,Maruti,Alto,Green LXi (CNG),2008,CNG,Manual,"76,000 kms",1.7 Lakh
1461,-,Hyderabad,Maruti,Baleno,1.2 Sigma,2019,Petrol,Manual,"10,000 kms",6.56 Lakh
1462,-,Hyderabad,Hyundai,i20,1.2 Era,2011,Petrol,Manual,"6,00,000 kms",7.2 Lakh
1463,-,Hyderabad,Mahindra,E Verito,D2,2018,Electric,Automatic,"46,500 kms",4.5 Lakh
1464,-,Hyderabad,BMW,X5,xDrive 30d Design Pure Experience 5 Seater,2015,Diesel,Automatic,"69,000 kms",32 Lakh
1465,-,Hyderabad,Hyundai,i10,Magna,2012,Petrol,Manual,"39,000 kms",3.85 Lakh
1466,-,Hyderabad,Honda,City,V AT,2011,Petrol,Automatic,"51,000 kms",5.75 Lakh
1467,-,Hyderabad,Volvo,S60,D4 SUMMUM,2014,Diesel,Automatic,"67,000 kms",14.5 Lakh
1468,-,Hyderabad,Hyundai,EON,Era Plus,2015,Petrol,Manual,"44,639 kms",3.34 Lakh
1469,-,Hyderabad,Maruti,Swift Dzire,VDI,2017,Diesel,Manual,"82,175 kms",7.34 Lakh
1470,-,Hyderabad,Maruti,Wagon R,VXI,2015,Petrol,Manual,"48,518 kms",4.26 Lakh
1471,-,Hyderabad,Maruti,Swift Dzire,VDI,2018,Diesel,Manual,"55,000 kms",7.9 Lakh
1472,-,Hyderabad,Hyundai,Santro Xing,GLS,2010,Petrol,Manual,"88,290 kms",2.48 Lakh
1473,-,Hyderabad,Hyundai,Verna,1.6 SX,2012,Diesel,Manual,"76,000 kms",5.5 Lakh
1474,-,Hyderabad,Maruti,Wagon R,Duo Lxi,2008,LPG,Manual,"72,156 kms",2.2 Lakh
1475,-,Hyderabad,Maruti,Alto K10,2010-2014 VXI,2011,Petrol,Manual,"65,000 kms",2.65 Lakh
1476,-,Hyderabad,Maruti,Swift,VXI BSIV,2017,Petrol,Manual,"62,514 kms",6.2 Lakh
1477,-,Hyderabad,Ford,Figo,Petrol Titanium,2010,Petrol,Manual,"87,147 kms",2.59 Lakh
1478,-,Hyderabad,Maruti,800,AC,2008,Petrol,Manual,"49,000 kms",1.1 Lakh
1479,-,Hyderabad,Maruti,Celerio,ZDi,2015,Diesel,Manual,"52,173 kms",4.64 Lakh
1480,-,Hyderabad,Honda,City,EXi,2008,Petrol,Manual,"71,447 kms",3.02 Lakh
1481,-,Hyderabad,Volkswagen,Vento,1.5 TDI Highline Plus,2019,Diesel,Manual,"38,200 kms",9.95 Lakh
1482,-,Hyderabad,Hyundai,Grand i10,1.2 Kappa Asta,2017,Petrol,Manual,"39,150 kms",5.95 Lakh
1483,-,Hyderabad,Maruti,Vitara Brezza,ZDi,2017,Diesel,Manual,"91,700 kms",8.85 Lakh
1484,-,Hyderabad,Maruti,Vitara Brezza,ZDi,2018,Diesel,Manual,"57,821 kms",9.5 Lakh
1485,-,Hyderabad,Hyundai,Grand i10,1.2 CRDi Asta,2017,Diesel,Manual,"62,321 kms",5.45 Lakh
1486,-,Hyderabad,Hyundai,Grand i10,Magna,2016,Petrol,Manual,"33,421 kms",5.3 Lakh
1487,-,Hyderabad,Hyundai,i20,1.4 Sportz,2018,Diesel,Manual,"36,321 kms",8.25 Lakh
1488,-,Hyderabad,Maruti,Ciaz,VXi Option,2017,Petrol,Manual,"40,321 kms",6.95 Lakh
1489,-,Hyderabad,Mahindra,XUV500,W7,2019,Diesel,Manual,"45,123 kms",16.5 Lakh
1490,-,Hyderabad,Hyundai,i20 Active,1.4 SX,2015,Diesel,Manual,"92,341 kms",5.85 Lakh
1491,-,Hyderabad,Honda,Amaze,S i-Dtech,2013,Diesel,Manual,"85,321 kms",4.25 Lakh
1492,-,Hyderabad,Maruti,Swift,VDI BSIV,2016,Diesel,Manual,"80,421 kms",5.65 Lakh
1493,-,Hyderabad,BMW,3 Series,320d Sedan,2011,Diesel,Automatic,"85,321 kms",10.85 Lakh
1494,-,Hyderabad,Mahindra,XUV500,W8 FWD,2013,Diesel,Manual,"1,01,744 kms",7.25 Lakh
1495,-,Hyderabad,Mahindra,Scorpio,VLX 2WD 7 Str BSIII,2008,Diesel,Manual,"1,22,321 kms",3.25 Lakh
1496,-,Hyderabad,Hyundai,Creta,1.6 CRDi AT SX Plus,2015,Diesel,Automatic,"81,421 kms",10.75 Lakh
1497,-,Hyderabad,Maruti,Celerio,ZXI MT BSIV,2019,Petrol,Manual,"21,000 kms",5.1 Lakh
1498,-,Hyderabad,Audi,Q3,35 TDI Quattro Premium,2015,Diesel,Automatic,"1,27,000 kms",19 Lakh
1499,-,Hyderabad,Hyundai,i10,Sportz,2013,Petrol,Manual,"82,000 kms",3.55 Lakh
1500,-,Hyderabad,Maruti,Swift Dzire,VXI,2014,Petrol,Manual,"74,000 kms",4.95 Lakh
1501,-,Hyderabad,Maruti,Swift,VXI BSIII,2008,Petrol,Manual,"86,000 kms",2.75 Lakh
1502,-,Hyderabad,Maruti,Baleno,1.2 CVT Zeta,2018,Petrol,Automatic,"17,000 kms",8.25 Lakh
1503,-,Hyderabad,Hyundai,i20,Sportz Plus BSIV,2019,Petrol,Manual,"25,000 kms",7.5 Lakh
1504,-,Hyderabad,Maruti,Swift,VDI,2013,Diesel,Manual,"45,000 kms",4.85 Lakh
1505,-,Hyderabad,Maruti,Vitara Brezza,VDi,2016,Diesel,Manual,"89,000 kms",7.9 Lakh
1506,-,Hyderabad,Toyota,Innova,2.5 VX (Diesel) 7 Seater BS IV,2014,Diesel,Manual,"1,60,321 kms",11 Lakh
1507,-,Hyderabad,Hyundai,i10,Sportz,2008,Petrol,Manual,"62,000 kms",2.35 Lakh
1508,-,Hyderabad,Chevrolet,Cruze,LTZ,2011,Diesel,Manual,"1,14,000 kms",3.95 Lakh
1509,-,Hyderabad,Hyundai,i10,Magna,2012,Petrol,Manual,"1,03,473 kms",3.65 Lakh
1510,-,Hyderabad,Hyundai,i20 Active,1.2 S,2019,Petrol,Manual,"45,501 kms",8.5 Lakh
1511,-,Hyderabad,Renault,Duster,110PS Diesel RxZ,2013,Diesel,Manual,"86,000 kms",5.35 Lakh
1512,-,Hyderabad,Renault,Duster,85PS Diesel RxS,2019,Diesel,Manual,"33,000 kms",7.25 Lakh
1513,-,Hyderabad,Toyota,Innova Crysta,2.8 GX AT BSIV,2016,Diesel,Automatic,"96,200 kms",15.45 Lakh
1514,-,Hyderabad,Hyundai,Santro Xing,GLS LPG,2008,LPG,Manual,"67,000 kms",2.1 Lakh
1515,-,Hyderabad,Maruti,Swift,DDiS VDI,2019,Diesel,Manual,"35,214 kms",6.35 Lakh
1516,-,Hyderabad,Volkswagen,Polo,1.2 MPI Highline Plus,2018,Petrol,Manual,"51,000 kms",7.45 Lakh
1517,-,Hyderabad,Hyundai,Verna,1.6 VTVT,2009,Petrol,Manual,"91,815 kms",2.65 Lakh
1518,-,Hyderabad,Tata,Nexon,1.2 Revotron XM,2018,Petrol,Manual,"33,000 kms",7.45 Lakh
1519,-,Hyderabad,Volkswagen,Polo,1.5 TDI Highline,2018,Diesel,Manual,"66,700 kms",7.75 Lakh
1520,-,Hyderabad,Maruti,Vitara Brezza,VDi,2018,Diesel,Manual,"89,120 kms",8.95 Lakh
1521,-,Hyderabad,Volvo,S60,D3 Summum,2012,Diesel,Automatic,"78,900 kms",13.45 Lakh
1522,-,Hyderabad,Skoda,Rapid,1.5 TDI AT Style BSIV,2017,Diesel,Automatic,"1,26,300 kms",7.95 Lakh
1523,-,Hyderabad,Toyota,Innova,2.5 VX (Diesel) 7 Seater,2012,Diesel,Manual,"1,27,000 kms",8.45 Lakh
1524,-,Hyderabad,Honda,City,i-VTEC ZX,2018,Petrol,Manual,"32,450 kms",12.95 Lakh
1525,-,Hyderabad,Hyundai,i20,Sportz 1.2,2017,Petrol,Manual,"20,821 kms",6.75 Lakh
1526,-,Hyderabad,Maruti,Baleno,Alpha Diesel,2017,Diesel,Manual,"39,000 kms",7.95 Lakh
1527,-,Hyderabad,Volkswagen,Polo,1.5 TDI Highline,2015,Diesel,Manual,"83,000 kms",5.5 Lakh
1528,-,Hyderabad,Maruti,Swift Dzire,AMT ZXI Plus,2018,Petrol,Automatic,"36,238 kms",7.95 Lakh
1529,-,Hyderabad,Honda,Civic,1.8 S MT,2010,Petrol,Manual,"59,396 kms",4.25 Lakh
1530,-,Hyderabad,Volkswagen,Vento,Petrol Highline AT,2012,Petrol,Automatic,"88,321 kms",4.65 Lakh
1531,-,Hyderabad,Honda,City,V AT,2012,Petrol,Automatic,"81,241 kms",5.25 Lakh
1532,-,Hyderabad,Hyundai,i10,Magna,2009,Petrol,Manual,"83,521 kms",2.95 Lakh
1533,-,Hyderabad,Maruti,Ritz,AT,2014,Petrol,Automatic,"60,500 kms",4.5 Lakh
1534,-,Hyderabad,Honda,Civic,1.8 V AT,2008,Petrol,Automatic,"61,321 kms",4.25 Lakh
1535,-,Hyderabad,Skoda,Superb,Elegance 1.8 TSI AT,2010,Petrol,Automatic,"85,321 kms",5.25 Lakh
1536,-,Hyderabad,Maruti,Alto K10,2010-2014 VXI,2013,Petrol,Manual,"54,000 kms",2.45 Lakh
1537,-,Hyderabad,Maruti,Wagon R,VXI,2014,Petrol,Manual,"91,000 kms",3.85 Lakh
1538,-,Hyderabad,Hyundai,i20,Diesel Sportz,2017,Diesel,Manual,"91,000 kms",6.85 Lakh
1539,-,Hyderabad,Tata,Nexon,1.5 Revotorq XZ Plus,2018,Diesel,Manual,"37,000 kms",9.45 Lakh
1540,-,Hyderabad,Maruti,Ciaz,1.3 Delta,2018,Diesel,Manual,"40,000 kms",7.95 Lakh
1541,-,Hyderabad,Hyundai,Creta,1.6 CRDi SX,2016,Diesel,Manual,"66,212 kms",10.5 Lakh
1542,-,Hyderabad,Ford,Figo,Diesel Titanium,2013,Diesel,Manual,"73,000 kms",4.25 Lakh
1543,-,Hyderabad,Volkswagen,Vento,1.5 TDI Trendline,2014,Diesel,Manual,"88,000 kms",5.65 Lakh
1544,-,Hyderabad,Volkswagen,Polo,1.5 TDI Comfortline,2015,Diesel,Manual,"1,03,292 kms",5.75 Lakh
1545,-,Hyderabad,Maruti,Baleno,Alpha Diesel,2017,Diesel,Manual,"36,000 kms",7.65 Lakh
1546,-,Hyderabad,Mercedes-Benz,M-Class,ML 350 CDI,2011,Diesel,Automatic,"82,600 kms",16.45 Lakh
1547,-,Hyderabad,Skoda,Rapid,1.5 TDI AT Elegance Plus,2015,Diesel,Automatic,"80,000 kms",5.95 Lakh
1548,-,Hyderabad,Hyundai,i20,Asta 1.4 CRDi,2015,Diesel,Manual,"57,000 kms",6.45 Lakh
1549,-,Hyderabad,Volkswagen,Jetta,2.0L TDI Highline AT,2014,Diesel,Automatic,"1,00,000 kms",7.85 Lakh
1550,-,Hyderabad,Hyundai,i10,Magna LPG,2013,LPG,Manual,"73,000 kms",3.25 Lakh
1551,-,Hyderabad,Volkswagen,Polo,1.5 TDI Highline,2015,Diesel,Manual,"68,289 kms",5.9 Lakh
1552,-,Hyderabad,Maruti,Baleno,1.3 Alpha,2017,Diesel,Manual,"62,351 kms",6.65 Lakh
1553,-,Hyderabad,Maruti,Wagon R,Pro,2012,Petrol,Manual,"29,000 kms",2.8 Lakh
1554,-,Hyderabad,Hyundai,Verna,1.6 CRDI AT SX Option,2016,Diesel,Automatic,"91,500 kms",8.45 Lakh
1555,-,Hyderabad,Honda,CR-V,2.4 AT,2007,Petrol,Automatic,"1,04,061 kms",5.5 Lakh
1556,-,Hyderabad,Maruti,Celerio,VXI AT,2015,Petrol,Automatic,"52,000 kms",4.25 Lakh
1557,-,Hyderabad,Volkswagen,Vento,1.6 Highline,2015,Petrol,Manual,"41,400 kms",5.25 Lakh
1558,-,Hyderabad,Hyundai,Grand i10,Asta Option AT,2016,Petrol,Automatic,"85,421 kms",6.25 Lakh
1559,-,Hyderabad,Toyota,Innova,2.5 VX (Diesel) 8 Seater,2012,Diesel,Manual,"1,31,000 kms",9.25 Lakh
1560,-,Hyderabad,Maruti,Ertiga,VDI Limited Edition,2012,Diesel,Manual,"1,24,000 kms",5.75 Lakh
1561,-,Hyderabad,Mercedes-Benz,GLA Class,200 CDI SPORT,2015,Diesel,Automatic,"75,163 kms",19.5 Lakh
1562,-,Hyderabad,Maruti,Swift Dzire,ZXI 1.2,2015,Petrol,Manual,"62,000 kms",6.4 Lakh
1563,-,Hyderabad,Ford,Ecosport,1.5 Diesel Titanium,2019,Diesel,Manual,"46,883 kms",9.55 Lakh
1564,-,Hyderabad,Tata,Tiago,1.05 Revotorq XT,2017,Diesel,Manual,"75,000 kms",4.95 Lakh
1565,-,Hyderabad,Ford,Ikon,1.6 EXi NXt,2005,Petrol,Manual,"98,246 kms",1.45 Lakh
1566,-,Hyderabad,Ford,Ecosport,1.5 Ti VCT AT Titanium,2014,Petrol,Automatic,"53,000 kms",6.45 Lakh
1567,-,Hyderabad,Mahindra,XUV500,W7 BSIV,2018,Diesel,Manual,"75,680 kms",11.95 Lakh
1568,-,Hyderabad,Audi,Q3,2.0 TDI Quattro Premium Plus,2014,Diesel,Automatic,"1,25,000 kms",14.95 Lakh
1569,-,Hyderabad,Hyundai,Creta,1.6 CRDi AT SX Plus,2015,Diesel,Automatic,"1,14,000 kms",9.95 Lakh
1570,-,Hyderabad,Audi,A6,3.0 TDI Quattro Premium Plus,2015,Diesel,Automatic,"45,000 kms",31.95 Lakh
1571,-,Hyderabad,Land,Rover Discovery Sport,SD4 HSE Luxury,2016,Diesel,Automatic,"66,000 kms",41.75 Lakh
1572,-,Hyderabad,Maruti,Alto,LXi,2007,Petrol,Manual,"62,351 kms",1.65 Lakh
1573,-,Hyderabad,Honda,Civic,1.8 V AT,2008,Petrol,Automatic,"88,321 kms",3.75 Lakh
1574,-,Hyderabad,Honda,CR-V,AT With Sun Roof,2007,Petrol,Automatic,"1,13,000 kms",3.95 Lakh
1575,-,Hyderabad,Maruti,Ritz,ZDi,2014,Diesel,Manual,"62,321 kms",4.75 Lakh
1576,-,Hyderabad,Skoda,Octavia,Elegance 2.0 TDI AT,2014,Diesel,Automatic,"69,360 kms",12.5 Lakh
1577,-,Hyderabad,Jaguar,XF,2.2 Litre Executive,2015,Diesel,Automatic,"67,185 kms",26.5 Lakh
1578,-,Hyderabad,Hyundai,i20,Asta 1.4 CRDi,2013,Diesel,Manual,"87,669 kms",4.75 Lakh
1579,-,Hyderabad,Volvo,S60,D4 KINETIC,2014,Diesel,Automatic,"95,824 kms",14.5 Lakh
1580,-,Hyderabad,Hyundai,EON,D Lite Plus,2014,Petrol,Manual,"69,000 kms",2.95 Lakh
1581,-,Hyderabad,Maruti,Swift Dzire,ZDI,2013,Diesel,Manual,"80,000 kms",5.85 Lakh
1582,-,Hyderabad,Maruti,Ertiga,ZDI,2015,Diesel,Manual,"82,000 kms",7.5 Lakh
1583,-,Hyderabad,Maruti,Swift,VDI,2011,Diesel,Manual,"75,000 kms",3.5 Lakh
1584,-,Hyderabad,Hyundai,i20,Asta 1.4 CRDi,2015,Diesel,Manual,"66,000 kms",6.65 Lakh
1585,-,Hyderabad,Maruti,Ciaz,VDi Plus SHVS,2016,Diesel,Manual,"53,605 kms",7.35 Lakh
1586,-,Hyderabad,Mercedes-Benz,E-Class,E350 CDI Elegance,2010,Diesel,Automatic,"82,000 kms",18.5 Lakh
1587,-,Hyderabad,Toyota,Glanza,V,2020,Petrol,Manual,"27,050 kms",8.75 Lakh
1588,-,Hyderabad,Honda,City,i DTec V,2017,Diesel,Manual,"55,000 kms",9.5 Lakh
1589,-,Hyderabad,Hyundai,Santro Xing,XO,2006,Petrol,Manual,"72,365 kms",1.55 Lakh
1590,-,Hyderabad,Toyota,Fortuner,2.8 2WD MT BSIV,2017,Diesel,Manual,"1,52,000 kms",29.8 Lakh
1591,-,Hyderabad,Honda,Civic,1.8 V AT,2008,Petrol,Automatic,"66,000 kms",3.75 Lakh
1592,-,Hyderabad,Hyundai,Creta,1.6 SX Option Diesel,2015,Diesel,Manual,"1,14,000 kms",10.25 Lakh
1593,-,Hyderabad,Maruti,Alto,LXi BSIII,2009,Petrol,Manual,"72,000 kms",1.65 Lakh
1594,-,Hyderabad,Honda,Jazz,1.2 V AT i VTEC,2017,Petrol,Automatic,"7,800 kms",6.75 Lakh
1595,-,Hyderabad,Maruti,Alto 800,VXI BSIV,2020,Petrol,Manual,"18,200 kms",4.25 Lakh
1596,-,Hyderabad,BMW,X1,sDrive20d Expedition,2018,Diesel,Automatic,"44,000 kms",24.75 Lakh
1597,-,Hyderabad,Audi,A4,2.0 TDI Multitronic,2012,Diesel,Automatic,"50,000 kms",15.45 Lakh
